Unnamed: 0,Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
9228.0,9229.0,29.0,17.0,10.0,2022/03/25,163925.00690706837,1680000.0
9229.0,9230.0,25.0,,,13-06-2022,160414.6853509849,2872800.0
9230.0,9231.0,,17.0,9.0,"September 19, 2022",154413.7391482559,1344000.0
9231.0,9232.0,93.0,9.0,6.0,"September 13, 2023",107606.07721623036,784000.0
9232.0,9233.0,41.0,15.0,14.0,09-02-2021,105094.94858286246,
9233.0,9234.0,20.0,6.0,18.0,07/14/2024,176226.0205612222,3404800.0
9234.0,9235.0,11.0,17.0,7.0,2022/09/18,176546.41833419827,1008000.0
9235.0,9236.0,54.0,15.0,18.0,06/05/2023,108625.40963362112,1814400.0
9236.0,9237.0,,1.0,4.0,2024/04/18,146125.79703509132,560000.0
9237.0,9238.0,84.0,19.0,14.0,"April 30, 2023",88511.79261680288,1428000.0
9238.0,9239.0,62.0,1.0,10.0,2023/01/03,152943.4533028672,1540000.0
9239.0,9240.0,39.0,3.0,5.0,21-07-2021,105694.83128520365,504000.0
,9241.0,72.0,7.0,5.0,03-05-2024,136878.39884664066,756000.0
9241.0,9242.0,14.0,6.0,18.0,07/29/2024,183715.8498013163,3225600.0
9242.0,9243.0,60.0,9.0,18.0,10/26/2022,104653.54150909664,2016000.0
9243.0,9244.0,100.0,10.0,10.0,20-08-2023,89673.99529166213,806400.0
9244.0,,38.0,17.0,1.0,11-06-2021,161891.01907913003,
9245.0,9246.0,84.0,18.0,8.0,28-07-2021,137054.18319472251,1209600.0
9246.0,9247.0,14.0,19.0,10.0,05-11-2021,,856800.0
9247.0,9248.0,,7.0,10.0,"March 29, 2024",152305.117042797,
,,5.0,10.0,5.0,02-07-2024,98289.42210479344,
9249.0,9250.0,98.0,1.0,3.0,2021/06/09,127173.41139937371,560000.0
9250.0,9251.0,92.0,8.0,2.0,"May 25, 2022",146572.41934719228,302400.0
9251.0,9252.0,79.0,15.0,15.0,09/18/2023,103859.88169855079,1512000.0
9252.0,9253.0,82.0,16.0,6.0,"March 13, 2022",110296.54498897142,532000.0
9253.0,9254.0,25.0,4.0,10.0,01-11-2021,117481.48916660057,
9254.0,9255.0,19.0,13.0,2.0,09/10/2023,202195.07447308526,392000.0
9255.0,9256.0,81.0,9.0,0.0,"July 15, 2022",119541.69567929482,112000.0
9256.0,9257.0,96.0,,20.0,"May 13, 2024",92358.96546968305,1680000.0
9257.0,9258.0,32.0,13.0,,02/09/2022,182623.28102997493,2744000.0
,9259.0,12.0,,10.0,24-12-2020,162300.97555438406,1568000.0
9259.0,9260.0,10.0,1.0,18.0,2022/11/20,141622.15104667097,2520000.0
9260.0,9261.0,97.0,,12.0,2022/05/12,164653.9373979188,1663200.0
9261.0,,28.0,3.0,,24-09-2022,110220.38570741979,201600.0
9262.0,9263.0,68.0,19.0,20.0,"February 09, 2021",94272.55670197083,1904000.0
9263.0,9264.0,6.0,15.0,19.0,10-08-2021,91584.57602435311,2016000.0
9264.0,9265.0,20.0,12.0,10.0,04/15/2024,79470.72021375116,
9265.0,,59.0,,11.0,2023/06/09,,1848000.0
9266.0,9267.0,35.0,18.0,1.0,"March 16, 2023",,268800.0
9267.0,9268.0,98.0,6.0,12.0,14-08-2022,196676.07859548938,2329600.0
9268.0,9269.0,21.0,2.0,19.0,21-01-2023,,3024000.0
9269.0,9270.0,8.0,18.0,18.0,07/23/2023,134164.1218185255,2284800.0
9270.0,9271.0,,12.0,16.0,09/14/2022,82292.72889562638,1260000.0
9271.0,9272.0,,8.0,14.0,08/08/2021,152049.65003108757,1965600.0
,9273.0,13.0,9.0,7.0,03-04-2024,110341.99465111198,784000.0
,,41.0,13.0,15.0,12-04-2023,189143.51588735418,3136000.0
9274.0,9275.0,29.0,15.0,11.0,2022/12/20,101814.28513051273,1209600.0
9275.0,9276.0,30.0,6.0,7.0,"January 06, 2023",,1075200.0
9276.0,9277.0,80.0,3.0,11.0,28-11-2023,109186.81712544269,1209600.0
9277.0,9278.0,78.0,20.0,,07/12/2023,217903.5910855285,896000.0
9278.0,9279.0,30.0,,3.0,"June 27, 2024",,784000.0
9279.0,9280.0,,9.0,17.0,2023/03/13,121224.52347316631,2016000.0
9280.0,9281.0,29.0,,15.0,01-03-2022,,1344000.0
9281.0,9282.0,53.0,16.0,8.0,08/12/2022,,851200.0
9282.0,9283.0,27.0,20.0,2.0,2022/12/02,229863.1696808958,448000.0
9283.0,9284.0,10.0,16.0,21.0,07-04-2022,97584.53132537236,2128000.0
9284.0,9285.0,100.0,2.0,8.0,2022/03/03,169151.43084211624,1344000.0
9285.0,9286.0,21.0,2.0,12.0,28-12-2020,178018.61945492346,2184000.0
9286.0,9287.0,40.0,2.0,5.0,"February 07, 2022",157561.38493374098,1008000.0
9287.0,9288.0,44.0,2.0,11.0,"September 27, 2021",170604.75032592696,2016000.0
9288.0,9289.0,74.0,17.0,13.0,"July 25, 2024",179725.68012264342,2184000.0
9289.0,9290.0,13.0,11.0,11.0,"June 28, 2024",167254.84210032498,1724800.0
9290.0,9291.0,52.0,10.0,7.0,04/18/2024,86701.81463324538,
9291.0,9292.0,22.0,11.0,12.0,2021/05/28,150355.8052310346,2038400.0
9292.0,9293.0,32.0,1.0,5.0,03/11/2021,152089.63944449314,840000.0
9293.0,9294.0,45.0,6.0,1.0,09/14/2024,182359.6137824532,179200.0
9294.0,9295.0,98.0,11.0,13.0,2021/06/10,165479.7507566153,1881600.0
9295.0,9296.0,,10.0,8.0,2023/09/17,95923.12397491561,806400.0
9296.0,9297.0,19.0,15.0,5.0,"June 01, 2021",101599.20190075033,604800.0
9297.0,9298.0,11.0,,4.0,21-01-2024,,784000.0
9298.0,9299.0,91.0,11.0,8.0,"September 18, 2021",166923.43344969425,1411200.0
9299.0,9300.0,13.0,5.0,12.0,2023/10/05,88647.78620016805,1092000.0
9300.0,9301.0,19.0,3.0,16.0,09/08/2022,97933.01563790142,
9301.0,9302.0,42.0,20.0,,"January 23, 2024",,1568000.0
,9303.0,47.0,4.0,10.0,2021/10/11,125460.13414841115,1108800.0
9303.0,9304.0,90.0,18.0,20.0,15-03-2022,133362.92535930627,2688000.0
9304.0,9305.0,,15.0,12.0,"July 07, 2024",109986.35663407062,1108800.0
9305.0,9306.0,59.0,,18.0,26-03-2024,110823.35262170297,2128000.0
9306.0,9307.0,83.0,18.0,9.0,03/21/2024,,1209600.0
9307.0,9308.0,84.0,20.0,,"July 07, 2023",236437.62724663966,3136000.0
9308.0,9309.0,,12.0,12.0,19-11-2020,,1092000.0
9309.0,9310.0,26.0,,12.0,2021/01/08,,2016000.0
9310.0,9311.0,44.0,,7.0,12/21/2020,170818.6094769093,1097600.0
9311.0,9312.0,95.0,12.0,8.0,06/06/2021,87954.72604123886,588000.0
9312.0,,16.0,6.0,19.0,2022/10/15,185307.08491813688,3584000.0
9313.0,9314.0,56.0,16.0,6.0,08/21/2022,112519.08387391004,532000.0
9314.0,9315.0,34.0,7.0,18.0,"November 17, 2021",161623.74578140597,2570400.0
9315.0,9316.0,53.0,8.0,1.0,"September 01, 2023",166077.05124704257,302400.0
9316.0,9317.0,70.0,4.0,8.0,12/03/2020,129189.88450925425,
9317.0,9318.0,10.0,3.0,1.0,2022/04/02,90744.03870919427,201600.0
9318.0,9319.0,23.0,10.0,16.0,26-09-2023,80991.5395091299,1433600.0
9319.0,9320.0,85.0,11.0,13.0,03/05/2022,,2038400.0
9320.0,9321.0,47.0,19.0,0.0,16-08-2024,103719.36730114261,95200.0
9321.0,9322.0,58.0,14.0,17.0,2021/07/15,119994.87825823341,2318400.0
9322.0,9323.0,11.0,9.0,13.0,"May 22, 2024",122447.99453515383,1456000.0
9323.0,9324.0,54.0,,3.0,"January 29, 2023",167003.26589573675,672000.0
9324.0,9325.0,32.0,1.0,4.0,"May 08, 2021",150336.69753219897,420000.0
9325.0,9326.0,91.0,1.0,6.0,"February 11, 2023",129177.55617980668,700000.0
9326.0,9327.0,68.0,12.0,,2022/06/30,76527.95634046846,
9327.0,9328.0,18.0,1.0,3.0,"January 05, 2023",131180.02430675982,420000.0
9328.0,9329.0,88.0,1.0,13.0,"July 23, 2023",135940.44362059142,1820000.0
9329.0,9330.0,68.0,8.0,6.0,26-01-2024,160256.79521899135,756000.0
9330.0,,35.0,4.0,17.0,12/18/2022,114669.28137207993,2094400.0
,9332.0,,14.0,7.0,22-09-2021,129711.86882525198,1030400.0
9332.0,9333.0,,4.0,19.0,"September 05, 2022",117448.16411891965,2464000.0
9333.0,9334.0,2.0,2.0,9.0,07/15/2024,,1512000.0
9334.0,9335.0,74.0,12.0,2.0,13-03-2022,89350.72322287875,
9335.0,9336.0,,1.0,13.0,07/30/2022,151849.44419159737,1960000.0
9336.0,9337.0,69.0,10.0,12.0,2021/09/22,86201.88858790524,1075200.0
9337.0,9338.0,27.0,20.0,12.0,2024/10/27,235104.55199825444,
9338.0,,99.0,9.0,7.0,04-07-2024,115139.68703335097,896000.0
,9340.0,70.0,11.0,8.0,2023/12/12,170421.24149936117,
9340.0,9341.0,53.0,4.0,13.0,04-06-2023,123370.18544526938,1601600.0
9341.0,,12.0,8.0,15.0,07-03-2024,163263.28190595255,2116800.0
9342.0,,62.0,17.0,11.0,18-06-2024,178599.81441733253,1680000.0
9343.0,,98.0,,5.0,11/03/2021,95500.63714746671,
9344.0,9345.0,86.0,14.0,8.0,"May 15, 2024",126513.59185304346,1159200.0
9345.0,,3.0,19.0,17.0,10/24/2022,102385.94530224531,1618400.0
9346.0,9347.0,93.0,9.0,15.0,"January 12, 2023",101305.08870071558,1792000.0
9347.0,9348.0,84.0,15.0,10.0,10-02-2021,106854.31645132689,1008000.0
9348.0,,,,9.0,01/30/2023,77069.83697728146,672000.0
,9350.0,68.0,8.0,2.0,05-07-2024,159548.6520079322,151200.0
9350.0,9351.0,63.0,10.0,7.0,08-07-2022,84174.70083458946,627200.0
9351.0,9352.0,37.0,17.0,14.0,01/28/2024,177678.053436085,
9352.0,9353.0,4.0,12.0,10.0,02/23/2024,86218.85128615655,924000.0
9353.0,9354.0,77.0,18.0,8.0,29-10-2023,127334.29303043587,1075200.0
9354.0,9355.0,73.0,10.0,2.0,2022/03/06,89012.20580473109,
9355.0,9356.0,,12.0,17.0,"July 09, 2021",79357.97801410193,1512000.0
,9357.0,34.0,18.0,15.0,26-02-2024,,2016000.0
9357.0,9358.0,94.0,19.0,8.0,2021/09/24,86884.77430113213,
9358.0,9359.0,,20.0,15.0,2022/05/09,223199.52392450362,3360000.0
9359.0,9360.0,8.0,12.0,3.0,"May 12, 2024",,168000.0
9360.0,9361.0,83.0,6.0,15.0,10/30/2020,182569.7156767034,2867200.0
9361.0,9362.0,19.0,2.0,7.0,06/09/2021,172078.36280739808,1344000.0
9362.0,9363.0,70.0,18.0,7.0,25-08-2022,,940800.0
9363.0,9364.0,18.0,1.0,15.0,"January 14, 2022",129155.25083972955,2240000.0
9364.0,,18.0,19.0,7.0,26-07-2021,89105.94793229623,666400.0
9365.0,9366.0,28.0,10.0,8.0,30-10-2020,90226.39743905129,806400.0
9366.0,9367.0,34.0,9.0,,10/18/2022,108508.64401107727,1120000.0
9367.0,9368.0,86.0,6.0,18.0,21-01-2021,170590.3473709553,3404800.0
9368.0,9369.0,,1.0,10.0,06/13/2023,127960.86846314027,1400000.0
9369.0,9370.0,16.0,15.0,12.0,2023/03/17,109120.12675292935,1209600.0
9370.0,9371.0,23.0,,16.0,09/08/2022,112417.9579945064,1702400.0
9371.0,9372.0,88.0,20.0,16.0,2021/04/26,232627.98907177764,3584000.0
9372.0,9373.0,10.0,6.0,1.0,22-02-2023,180379.90333335314,358400.0
9373.0,9374.0,55.0,20.0,21.0,08/24/2023,232918.05963995456,4480000.0
9374.0,9375.0,35.0,19.0,14.0,2021/04/18,,1332800.0
9375.0,9376.0,57.0,5.0,7.0,2022/04/07,76862.53091671538,672000.0
,9377.0,52.0,5.0,13.0,07/20/2024,78246.70587479537,1008000.0
9377.0,9378.0,49.0,6.0,,08-05-2023,,2688000.0
9378.0,9379.0,94.0,20.0,14.0,2023/12/18,,3360000.0
9379.0,9380.0,99.0,10.0,5.0,13-12-2020,97234.97507477878,537600.0
9380.0,9381.0,32.0,17.0,12.0,30-05-2024,154879.3450369019,
9381.0,9382.0,80.0,15.0,,2021/04/03,93791.30142832664,907200.0
9382.0,9383.0,,13.0,,04-07-2023,189760.42414671273,3920000.0
9383.0,9384.0,41.0,,17.0,02/23/2023,87587.9785054302,
9384.0,,82.0,6.0,,2021/02/21,191048.3087140164,1254400.0
9385.0,9386.0,32.0,9.0,16.0,2023/01/22,119017.79473907812,1904000.0
9386.0,9387.0,68.0,7.0,16.0,2022/06/06,144767.6642342333,2419200.0
9387.0,9388.0,97.0,5.0,20.0,"May 14, 2024",78596.99331141115,1596000.0
9388.0,9389.0,66.0,14.0,7.0,01/18/2024,133006.3159262004,1030400.0
9389.0,9390.0,95.0,10.0,3.0,28-10-2022,91533.7207056884,
9390.0,9391.0,82.0,3.0,2.0,04-03-2024,91943.69113189654,100800.0
9391.0,9392.0,20.0,9.0,13.0,"December 24, 2023",118351.78256249744,1456000.0
9392.0,9393.0,21.0,19.0,12.0,"January 13, 2021",98533.03691841688,1237600.0
9393.0,9394.0,49.0,19.0,5.0,2024/01/18,87294.93274534975,571200.0
9394.0,9395.0,73.0,1.0,13.0,07-06-2022,135250.9272099858,1820000.0
9395.0,9396.0,,14.0,19.0,2020/12/16,130736.5447204756,2447200.0
9396.0,9397.0,92.0,12.0,,2021/02/18,78360.37148026479,504000.0
9397.0,,44.0,10.0,14.0,05-10-2021,89185.75049343688,1254400.0
,9399.0,23.0,17.0,3.0,2022/09/27,161831.86928006096,336000.0
9399.0,9400.0,32.0,5.0,14.0,20-03-2022,77974.91759481776,1260000.0
9400.0,9401.0,71.0,4.0,5.0,10/22/2022,132333.2474604016,616000.0
9401.0,9402.0,74.0,3.0,16.0,2023/05/12,95840.82995723013,1512000.0
9402.0,9403.0,44.0,11.0,6.0,"October 22, 2024",144588.30818417438,1097600.0
9403.0,9404.0,87.0,11.0,14.0,2021/11/18,151079.99404329422,
9404.0,9405.0,30.0,,18.0,10/05/2024,158973.18982553654,2721600.0
9405.0,9406.0,57.0,3.0,5.0,2023/01/28,95588.79598078893,403200.0
9406.0,9407.0,40.0,20.0,9.0,2024/02/09,216923.80860834775,1792000.0
9407.0,9408.0,,,4.0,2024/05/18,145782.28800421284,604800.0
9408.0,9409.0,20.0,9.0,4.0,07/05/2023,115338.92242738756,560000.0
9409.0,9410.0,51.0,15.0,,2023/11/02,104179.04012547353,1713600.0
9410.0,9411.0,3.0,7.0,1.0,05/31/2024,142428.63119046946,151200.0
9411.0,9412.0,83.0,6.0,8.0,13-11-2021,193273.63223435823,1612800.0
9412.0,9413.0,,,,09/09/2023,95993.85574248186,
9413.0,9414.0,22.0,15.0,18.0,2023/12/21,107240.63309814206,1814400.0
9414.0,9415.0,87.0,15.0,9.0,"July 18, 2021",100874.01408439538,
9415.0,9416.0,11.0,15.0,11.0,"October 27, 2022",102363.66067191037,1108800.0
9416.0,9417.0,17.0,18.0,10.0,02/02/2022,124227.78887088333,1209600.0
9417.0,,36.0,10.0,11.0,11/04/2021,88673.99553360506,
9418.0,9419.0,15.0,8.0,7.0,22-07-2022,156045.8314472491,1058400.0
9419.0,9420.0,89.0,15.0,21.0,"March 05, 2021",103639.59850658964,2016000.0
9420.0,9421.0,27.0,1.0,11.0,"May 29, 2022",130469.38582190021,1680000.0
9421.0,9422.0,14.0,,10.0,07-10-2021,113117.5755001993,957600.0
9422.0,9423.0,75.0,13.0,21.0,28-08-2021,192342.75229147397,3920000.0
9423.0,9424.0,20.0,2.0,,2024/01/04,151447.0747618566,2688000.0
9424.0,9425.0,44.0,4.0,6.0,"February 14, 2021",125158.92418404504,739200.0
9425.0,9426.0,37.0,,17.0,"March 02, 2022",168125.50352119186,3024000.0
9426.0,9427.0,32.0,1.0,12.0,2021/05/10,130545.61611543152,1680000.0
9427.0,9428.0,31.0,,13.0,21-04-2021,168962.5851077115,2038400.0
9428.0,9429.0,85.0,10.0,14.0,05/16/2022,96844.38317466092,1164800.0
9429.0,9430.0,37.0,17.0,2.0,"April 12, 2023",179989.64912388823,168000.0
9430.0,9431.0,22.0,7.0,1.0,2023/11/17,,302400.0
9431.0,9432.0,13.0,1.0,5.0,2023/04/22,150944.14339095537,700000.0
9432.0,9433.0,62.0,6.0,8.0,"November 01, 2022",185193.8308308199,1254400.0
,9434.0,39.0,18.0,9.0,15-07-2021,131473.16643955634,1075200.0
9434.0,9435.0,8.0,13.0,18.0,2021/08/08,180271.56353327088,3724000.0
9435.0,,31.0,11.0,5.0,03/06/2021,164968.65257667875,784000.0
9436.0,,26.0,7.0,3.0,21-06-2024,148038.32491349708,302400.0
9437.0,9438.0,29.0,,2.0,2023/11/07,132561.6402743506,280000.0
9438.0,9439.0,4.0,6.0,9.0,2021/05/07,194506.39308149743,1612800.0
9439.0,9440.0,,15.0,11.0,"April 12, 2022",94504.67796123767,1209600.0
9440.0,9441.0,99.0,,5.0,2023/07/06,164958.5304940511,604800.0
9441.0,9442.0,64.0,18.0,14.0,"September 03, 2024",131494.50448581835,1747200.0
9442.0,9443.0,,14.0,7.0,03/26/2022,132817.90826644475,901600.0
9443.0,9444.0,85.0,,6.0,2022/03/07,86716.09418237663,571200.0
9444.0,,46.0,18.0,17.0,2021/04/05,137387.63956635218,2150400.0
9445.0,9446.0,19.0,1.0,8.0,12-05-2024,127792.94447485721,1120000.0
9446.0,9447.0,44.0,10.0,7.0,"November 24, 2023",87866.53753949988,537600.0
9447.0,9448.0,72.0,1.0,17.0,"April 11, 2024",138792.58090157094,
9448.0,9449.0,41.0,,21.0,"January 23, 2024",160269.13535525082,3360000.0
9449.0,9450.0,37.0,16.0,6.0,04/10/2022,104148.87288994627,744800.0
9450.0,9451.0,2.0,11.0,8.0,"February 06, 2023",164899.11638094453,1254400.0
9451.0,9452.0,19.0,14.0,11.0,"July 17, 2021",128310.17262634153,1416800.0
9452.0,9453.0,67.0,20.0,19.0,"February 01, 2021",211190.9529837044,4032000.0
,9454.0,63.0,17.0,6.0,"February 06, 2024",168525.4581814341,1008000.0
9454.0,9455.0,45.0,8.0,5.0,18-11-2023,152288.84649000596,756000.0
9455.0,9456.0,20.0,10.0,13.0,02-09-2022,90084.43717210354,
9456.0,9457.0,11.0,1.0,2.0,2024/03/19,145813.68110613155,420000.0
9457.0,9458.0,83.0,9.0,,2022/04/26,104176.5302582137,448000.0
9458.0,9459.0,69.0,11.0,13.0,2022/06/08,163487.81148765903,1881600.0
9459.0,9460.0,,17.0,,"July 13, 2024",157573.7379367709,1176000.0
9460.0,9461.0,20.0,2.0,6.0,2022/02/05,172479.78436977128,840000.0
9461.0,9462.0,48.0,1.0,5.0,18-08-2024,,560000.0
9462.0,9463.0,84.0,14.0,20.0,"September 17, 2024",125273.77533014833,2447200.0
9463.0,9464.0,,11.0,6.0,"May 27, 2022",144883.58908426773,784000.0
9464.0,9465.0,50.0,7.0,11.0,2022/10/30,149401.2074744249,1512000.0
9465.0,9466.0,27.0,2.0,5.0,05/21/2021,156036.7136207525,840000.0
9466.0,9467.0,76.0,7.0,,03/06/2021,154672.8955553154,151200.0
9467.0,9468.0,,17.0,9.0,08/25/2021,152201.54226918487,1680000.0
9468.0,9469.0,30.0,16.0,20.0,2023/06/25,110717.078821371,2021600.0
9469.0,9470.0,90.0,18.0,2.0,07-05-2023,126429.10775182302,403200.0
9470.0,9471.0,36.0,3.0,19.0,26-11-2023,,1915200.0
9471.0,9472.0,40.0,19.0,12.0,"September 08, 2022",95346.86075432166,1237600.0
,9473.0,68.0,20.0,17.0,03-07-2022,213367.1867960808,3808000.0
9473.0,9474.0,9.0,19.0,4.0,"March 16, 2021",94952.07316351414,285600.0
9474.0,9475.0,10.0,1.0,1.0,"November 24, 2023",128834.8513973906,140000.0
,9476.0,4.0,1.0,1.0,21-08-2022,145850.82253260855,140000.0
9476.0,9477.0,81.0,15.0,12.0,07/24/2023,95885.46534366076,1108800.0
9477.0,9478.0,96.0,12.0,13.0,18-06-2021,79956.19573402176,1176000.0
9478.0,,,3.0,10.0,09/12/2024,98360.07271787708,907200.0
9479.0,,16.0,7.0,16.0,2023/07/11,149741.41590893388,2268000.0
9480.0,9481.0,,5.0,16.0,"September 26, 2024",91457.12060609479,1260000.0
9481.0,9482.0,67.0,18.0,5.0,2023/01/10,136655.50796706587,
9482.0,9483.0,35.0,,19.0,10/28/2024,159854.52034479982,3192000.0
9483.0,9484.0,42.0,7.0,15.0,27-10-2021,144045.98291814927,
,9485.0,,5.0,2.0,"February 19, 2022",89653.90227516743,252000.0
9485.0,9486.0,81.0,2.0,,2022/02/05,159474.91514224155,336000.0
9486.0,9487.0,19.0,4.0,1.0,2022/11/24,132754.87340052595,
9487.0,9488.0,5.0,,8.0,07/30/2023,113869.60093100862,957600.0
9488.0,9489.0,48.0,,5.0,2023/10/28,118302.54569545269,616000.0
9489.0,9490.0,89.0,17.0,6.0,2024/03/17,155574.66317644168,840000.0
9490.0,9491.0,88.0,,8.0,06/07/2022,131068.5170112748,1120000.0
9491.0,9492.0,14.0,18.0,10.0,08/15/2024,139645.10299751876,1344000.0
9492.0,,27.0,17.0,,10-11-2020,154388.97858567728,1344000.0
9493.0,9494.0,68.0,18.0,4.0,02-12-2021,126903.73661535568,672000.0
9494.0,9495.0,94.0,11.0,4.0,28-11-2023,144610.40352914738,784000.0
9495.0,9496.0,53.0,10.0,13.0,2021/11/11,97055.85719260683,1075200.0
9496.0,9497.0,,11.0,14.0,"July 02, 2024",142082.78480672356,2195200.0
9497.0,9498.0,3.0,7.0,4.0,"May 02, 2024",149318.51208277247,453600.0
9498.0,,9.0,6.0,13.0,03/15/2023,183894.50402111904,2150400.0
9499.0,,34.0,2.0,6.0,"February 11, 2024",,1176000.0
9500.0,9501.0,20.0,11.0,18.0,17-11-2023,148387.75525259922,2665600.0
9501.0,,43.0,9.0,,"March 04, 2024",112294.11850749872,2128000.0
9502.0,9503.0,54.0,7.0,,2023/07/14,154609.3591039223,2419200.0
9503.0,9504.0,26.0,8.0,19.0,22-09-2023,149203.12088596262,2721600.0
9504.0,9505.0,5.0,16.0,9.0,"January 02, 2024",100748.70148638757,1064000.0
9505.0,9506.0,,9.0,4.0,2021/08/06,106073.2812876036,560000.0
9506.0,9507.0,,20.0,19.0,06/27/2022,236031.68057707252,4032000.0
9507.0,9508.0,98.0,14.0,13.0,"May 15, 2021",132803.80566631042,1545600.0
9508.0,9509.0,2.0,7.0,1.0,"May 09, 2021",161863.3427974136,302400.0
9509.0,9510.0,,8.0,5.0,09/22/2022,138378.2809242078,907200.0
9510.0,9511.0,24.0,20.0,14.0,10/09/2021,214106.25900919322,2912000.0
9511.0,9512.0,93.0,13.0,11.0,04-12-2020,197714.15734573678,1960000.0
9512.0,9513.0,,12.0,7.0,08-05-2024,85366.07374077642,504000.0
9513.0,9514.0,36.0,8.0,18.0,08/24/2022,142839.10635003948,2872800.0
9514.0,9515.0,91.0,17.0,14.0,2024/05/10,170837.8784479482,2352000.0
9515.0,9516.0,11.0,1.0,19.0,2021/12/01,134033.3051897318,2800000.0
9516.0,9517.0,63.0,1.0,5.0,2022/12/04,134318.5481356712,840000.0
9517.0,9518.0,75.0,18.0,,2024/07/17,144004.12069918367,2150400.0
9518.0,,97.0,10.0,2.0,02-06-2023,89449.53284566157,268800.0
9519.0,9520.0,12.0,,13.0,2021/08/27,119492.44035915309,1545600.0
9520.0,9521.0,95.0,15.0,8.0,27-03-2023,93212.41800775929,806400.0
9521.0,9522.0,31.0,16.0,8.0,2021/09/06,97041.89731024182,957600.0
9522.0,9523.0,85.0,9.0,5.0,08-05-2023,119422.87426810495,448000.0
9523.0,9524.0,66.0,8.0,21.0,"October 27, 2024",141174.29613450984,3024000.0
9524.0,9525.0,83.0,17.0,6.0,25-06-2024,172506.05163468386,1176000.0
,9526.0,48.0,11.0,20.0,03-06-2022,143419.05977468402,3136000.0
9526.0,9527.0,91.0,12.0,,04/15/2024,89853.80138158538,84000.0
9527.0,9528.0,16.0,11.0,15.0,"November 19, 2021",147803.29151442836,2195200.0
9528.0,,58.0,12.0,18.0,"February 28, 2021",84500.34415679128,1596000.0
9529.0,9530.0,95.0,5.0,13.0,2021/05/10,77635.87677752216,1092000.0
9530.0,9531.0,95.0,18.0,8.0,08/14/2022,131887.99629045374,
9531.0,9532.0,,15.0,13.0,01/21/2023,107966.07313828588,
9532.0,9533.0,24.0,8.0,11.0,08/10/2024,137078.78108596348,1512000.0
9533.0,9534.0,98.0,10.0,19.0,08/13/2024,81249.69227881513,1702400.0
9534.0,9535.0,70.0,13.0,2.0,2022/09/06,191947.1177566198,588000.0
9535.0,9536.0,,4.0,17.0,08/09/2023,112313.87434243257,1971200.0
9536.0,,54.0,20.0,17.0,18-05-2023,,3584000.0
,9538.0,80.0,17.0,4.0,2021/08/01,160709.75372866058,504000.0
9538.0,9539.0,1.0,20.0,4.0,2023/03/18,230497.20379520356,896000.0
9539.0,9540.0,78.0,18.0,1.0,"April 25, 2024",141550.95711617573,268800.0
9540.0,9541.0,86.0,1.0,10.0,"April 07, 2021",129778.56936115828,1400000.0
9541.0,9542.0,52.0,10.0,,"June 03, 2022",93950.11954810157,179200.0
9542.0,9543.0,61.0,4.0,11.0,"July 29, 2022",123178.61291874932,
,,64.0,6.0,8.0,06/01/2023,166059.8283637695,
9544.0,9545.0,41.0,10.0,7.0,07/17/2024,,716800.0
,9546.0,97.0,9.0,,2023/10/20,121245.80610813908,1008000.0
9546.0,9547.0,58.0,9.0,5.0,2021/06/04,112380.5650644242,560000.0
,9548.0,,16.0,,09/21/2024,113856.88832684612,212800.0
9548.0,9549.0,97.0,10.0,14.0,"April 28, 2023",93178.22831253883,1164800.0
9549.0,9550.0,24.0,2.0,20.0,"December 22, 2023",162176.46727219992,3360000.0
9550.0,,80.0,17.0,,"April 06, 2023",151658.7558467884,3192000.0
9551.0,9552.0,97.0,1.0,6.0,06-07-2023,143917.59239801028,980000.0
9552.0,9553.0,7.0,19.0,6.0,2021/01/17,93348.82890289174,476000.0
9553.0,9554.0,,,14.0,"July 10, 2021",180619.5192721971,2520000.0
9554.0,9555.0,20.0,18.0,9.0,02/05/2023,141728.24348025498,1209600.0
9555.0,9556.0,84.0,18.0,13.0,21-03-2022,131029.13337672823,1747200.0
9556.0,,23.0,13.0,18.0,2023/11/01,202174.65248364003,3724000.0
9557.0,9558.0,51.0,,,01-06-2022,,907200.0
9558.0,9559.0,87.0,17.0,6.0,"March 03, 2023",180641.5285502529,1008000.0
9559.0,9560.0,35.0,20.0,15.0,"July 30, 2023",226353.3326751091,3136000.0
9560.0,9561.0,82.0,9.0,11.0,08-05-2021,114451.13304489304,1120000.0
9561.0,9562.0,24.0,,3.0,09/09/2021,164340.4146191413,672000.0
9562.0,9563.0,8.0,2.0,3.0,"February 03, 2024",154191.8640624693,672000.0
9563.0,9564.0,61.0,,18.0,09-03-2023,215181.3622032489,
9564.0,9565.0,,11.0,4.0,"August 28, 2021",163943.15353648292,627200.0
9565.0,9566.0,13.0,,16.0,"June 14, 2022",98166.44693980344,1713600.0
9566.0,9567.0,93.0,6.0,13.0,03/10/2022,176803.81243190268,
9567.0,,62.0,1.0,16.0,2022/10/02,145028.69379440957,2100000.0
9568.0,9569.0,24.0,1.0,1.0,29-12-2021,130433.75757352835,140000.0
9569.0,9570.0,57.0,9.0,16.0,07/18/2021,104703.64783733708,1904000.0
9570.0,9571.0,36.0,8.0,20.0,2020/11/23,165337.92857119616,2872800.0
9571.0,9572.0,91.0,8.0,5.0,08/25/2023,152916.2971793521,907200.0
