Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Product_Name,Product_Price_y,Company_Name,Company_Profit,Address
8576.0,38.0,17.0,3.0,2021-02-21,180004.4559916536,336000.0,RealTime Revenue,168000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
8577.0,96.0,14.0,6.0,2021-02-21,135556.91849310885,644000.0,InsightMax Insights Platform,128800.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines"
8578.0,1.0,18.0,20.0,2021-02-21,121783.44077034236,2688000.0,DashSync Analytics Hub,134400.0,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines"
8579.0,2.0,5.0,13.0,2021-02-21,80691.01941638096,1092000.0,SalesSync Optimizer,84000.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines"
8580.0,15.0,nan,10.0,2021-02-21,175708.85167547362,1612800.0,RiskRadar Monitor,151200.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines"
8580.0,15.0,nan,10.0,2021-02-21,175708.85167547362,1612800.0,SpendTrack Plus,106400.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines"
8581.0,8.0,2.0,2.0,2023-01-11,156752.1530874202,168000.0,MarketMinder Analytics,168000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
4995.5,58.0,1.0,7.0,2021-02-21,127718.93476777492,980000.0,FinPredictor Suite,140000.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines"
8583.0,nan,7.0,13.0,2021-02-21,138528.67830152504,2116800.0,DataBridge Integration Tool,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
4995.5,84.0,5.0,14.0,2021-02-21,86901.09667821968,1176000.0,SalesSync Optimizer,84000.0,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines"
8585.0,8.0,7.0,3.0,2021-01-31,162158.17566961134,302400.0,DataBridge Integration Tool,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8586.0,36.0,15.0,10.0,2021-02-21,96383.2876324552,1008000.0,NexGen Segmentator,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8587.0,14.0,19.0,11.0,2020-12-12,94961.24914713467,1332800.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8588.0,42.0,10.0,11.0,2024-10-28,82034.89848286705,1702400.0,SegmentX Targeting,89600.0,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
8589.0,20.0,3.0,5.0,2021-02-21,106525.43396549123,504000.0,TrendWise Forecaster,100800.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines"
8590.0,26.0,nan,16.0,2021-02-21,131600.0,2150400.0,RiskRadar Monitor,151200.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
8590.0,26.0,nan,16.0,2021-02-21,131600.0,2150400.0,SpendTrack Plus,106400.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
8591.0,4.0,12.0,1.0,2021-02-21,91980.9563213601,84000.0,BudgetMaster Pro,84000.0,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines"
8592.0,5.0,2.0,3.0,2023-08-19,183648.50938750687,672000.0,MarketMinder Analytics,168000.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines"
8593.0,22.0,11.0,11.0,2021-02-21,159500.15577203286,470400.0,OptiFlow Automation,156800.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines"
8594.0,65.0,6.0,18.0,2021-02-21,131600.0,3225600.0,RevenueVue Dashboard,179200.0,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines"
8595.0,35.0,7.0,6.0,2021-08-17,138954.24995948182,1058400.0,DataBridge Integration Tool,151200.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
8596.0,69.0,5.0,5.0,2021-02-21,86265.64944268887,1344000.0,SalesSync Optimizer,84000.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
8597.0,93.0,13.0,10.0,2021-02-21,131600.0,2156000.0,ForecastXcelerator ,196000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines"
8598.0,nan,4.0,8.0,2021-02-21,113132.77504168217,1108800.0,CustomerScope Insights,123200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8599.0,nan,7.0,6.0,2021-02-21,150130.59017684037,907200.0,DataBridge Integration Tool,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8600.0,nan,10.0,11.0,2021-02-21,131600.0,1075200.0,SegmentX Targeting,89600.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8601.0,nan,10.0,15.0,2021-02-21,94425.4134703899,1254400.0,SegmentX Targeting,89600.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8602.0,45.0,14.0,12.0,2021-02-21,117444.5171061114,1674400.0,InsightMax Insights Platform,128800.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines"
8603.0,14.0,6.0,2.0,2021-02-21,164359.52462547668,358400.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8604.0,10.0,9.0,5.0,2023-07-12,106448.2352127274,672000.0,Product 9,112000.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines"
8605.0,22.0,9.0,7.0,2021-02-21,117874.16308554776,784000.0,Product 9,112000.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines"
8606.0,23.0,1.0,18.0,2021-02-21,149464.28449088975,2660000.0,FinPredictor Suite,140000.0,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines"
8607.0,7.0,nan,11.0,2021-02-21,108678.860833244,1276800.0,RiskRadar Monitor,151200.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
8607.0,7.0,nan,11.0,2021-02-21,108678.860833244,1276800.0,SpendTrack Plus,106400.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
8608.0,38.0,5.0,2.0,2021-02-21,76801.7654251797,84000.0,SalesSync Optimizer,84000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
8609.0,88.0,nan,4.0,2021-02-21,132468.5920032061,700000.0,RiskRadar Monitor,151200.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
8609.0,88.0,nan,4.0,2021-02-21,132468.5920032061,700000.0,SpendTrack Plus,106400.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
8610.0,68.0,13.0,17.0,2021-02-21,197883.20659751652,3528000.0,ForecastXcelerator ,196000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines"
8611.0,22.0,5.0,3.0,2021-02-21,84134.63397787944,336000.0,SalesSync Optimizer,84000.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines"
4995.5,38.0,5.0,11.0,2021-02-21,131600.0,756000.0,SalesSync Optimizer,84000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines"
8613.0,nan,10.0,18.0,2021-02-21,92797.25057485438,1523200.0,SegmentX Targeting,89600.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8614.0,23.0,3.0,8.0,2021-02-21,99278.05070981864,705600.0,TrendWise Forecaster,100800.0,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines"
8615.0,1.0,2.0,12.0,2021-11-24,153199.88551685566,2184000.0,MarketMinder Analytics,168000.0,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines"
8616.0,48.0,16.0,8.0,2021-02-21,108336.42305869846,957600.0,RiskRadar Monitor,134400.0,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines"
8617.0,80.0,20.0,6.0,2021-02-21,218632.69224854812,1344000.0,FinSphere Intelligence Suite,224000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines"
8618.0,63.0,6.0,9.0,2021-02-21,177500.86494186902,1792000.0,RevenueVue Dashboard,179200.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines"
8619.0,30.0,5.0,6.0,2024-10-14,89508.93373707095,588000.0,SalesSync Optimizer,84000.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines"
8620.0,23.0,8.0,8.0,2021-02-21,136187.27898204475,1360800.0,RiskRadar Monitor,134400.0,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines"
8621.0,26.0,20.0,3.0,2022-04-24,131600.0,448000.0,FinSphere Intelligence Suite,224000.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
8622.0,nan,2.0,2.0,2021-02-21,156218.24729998506,336000.0,MarketMinder Analytics,168000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8623.0,44.0,8.0,1.0,2021-02-21,151735.14717577494,151200.0,RiskRadar Monitor,134400.0,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines"
8624.0,62.0,11.0,5.0,2021-02-21,171019.19506265537,940800.0,OptiFlow Automation,156800.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!"
8625.0,69.0,2.0,3.0,2021-02-21,131600.0,336000.0,MarketMinder Analytics,168000.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines"
8626.0,92.0,7.0,3.0,2021-02-21,162701.46663615375,302400.0,DataBridge Integration Tool,151200.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines"
8627.0,68.0,11.0,19.0,2021-01-10,166640.53174300038,2979200.0,OptiFlow Automation,156800.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines"
4995.5,91.0,6.0,3.0,2024-06-02,186298.68003451117,537600.0,RevenueVue Dashboard,179200.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8629.0,27.0,15.0,10.0,2021-11-24,99105.90516929603,907200.0,NexGen Segmentator,100800.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines"
8630.0,nan,2.0,11.0,2021-02-21,154795.0737380026,2016000.0,MarketMinder Analytics,168000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8631.0,77.0,9.0,11.0,2022-03-05,106045.25915381638,1120000.0,Product 9,112000.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines"
8632.0,21.0,nan,14.0,2021-02-21,96954.6403696005,1512000.0,RiskRadar Monitor,151200.0,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines"
8632.0,21.0,nan,14.0,2021-02-21,96954.6403696005,1512000.0,SpendTrack Plus,106400.0,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines"
8633.0,4.0,13.0,15.0,2021-02-21,178770.75962130728,2744000.0,ForecastXcelerator ,196000.0,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines"
8634.0,29.0,5.0,18.0,2021-02-21,77522.13619349804,1428000.0,SalesSync Optimizer,84000.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!"
8635.0,100.0,17.0,1.0,2021-02-21,181850.7923388888,336000.0,RealTime Revenue,168000.0,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines"
8636.0,29.0,6.0,11.0,2024-02-21,168076.04083156982,896000.0,RevenueVue Dashboard,179200.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!"
8637.0,19.0,6.0,12.0,2021-02-21,131600.0,1971200.0,RevenueVue Dashboard,179200.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
8638.0,51.0,nan,12.0,2021-02-21,118301.09978083982,1478400.0,RiskRadar Monitor,151200.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines"
8638.0,51.0,nan,12.0,2021-02-21,118301.09978083982,1478400.0,SpendTrack Plus,106400.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines"
8639.0,nan,11.0,11.0,2021-02-21,167486.39054600918,1724800.0,OptiFlow Automation,156800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8640.0,49.0,5.0,1.0,2021-02-21,76565.65910939693,168000.0,SalesSync Optimizer,84000.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines"
8641.0,78.0,20.0,15.0,2021-02-21,244984.45719379943,3360000.0,FinSphere Intelligence Suite,224000.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
4995.5,62.0,12.0,2.0,2021-02-21,87314.17843411688,252000.0,BudgetMaster Pro,84000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!"
8643.0,24.0,11.0,5.0,2021-02-21,151514.10863534853,940800.0,OptiFlow Automation,156800.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
8644.0,27.0,20.0,15.0,2021-02-21,219914.3768020668,3360000.0,FinSphere Intelligence Suite,224000.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines"
8645.0,83.0,6.0,13.0,2021-02-21,186026.8784200514,2508800.0,RevenueVue Dashboard,179200.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
8646.0,nan,6.0,8.0,2021-01-02,181961.80378622204,1612800.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8647.0,nan,10.0,1.0,2021-02-21,87617.60743363814,89600.0,SegmentX Targeting,89600.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8648.0,66.0,6.0,11.0,2021-02-21,188026.27495118225,1433600.0,RevenueVue Dashboard,179200.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines"
8649.0,46.0,12.0,11.0,2021-02-21,80617.76492039759,840000.0,BudgetMaster Pro,84000.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!"
8650.0,84.0,nan,12.0,2021-02-21,193337.8438077557,1344000.0,RiskRadar Monitor,151200.0,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines"
8650.0,84.0,nan,12.0,2021-02-21,193337.8438077557,1344000.0,SpendTrack Plus,106400.0,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines"
8651.0,nan,20.0,11.0,2021-02-21,202252.83982776312,3136000.0,FinSphere Intelligence Suite,224000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8652.0,7.0,16.0,11.0,2021-02-21,116520.60721924117,2021600.0,RiskRadar Monitor,134400.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
8653.0,nan,8.0,5.0,2023-04-07,145984.73103541837,756000.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8654.0,58.0,1.0,16.0,2021-02-21,127000.83006457526,1344000.0,FinPredictor Suite,140000.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines"
8655.0,67.0,6.0,9.0,2021-02-21,175496.86913535348,1792000.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines"
8656.0,82.0,5.0,14.0,2021-02-21,90412.62208027318,1092000.0,SalesSync Optimizer,84000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines"
8657.0,14.0,5.0,16.0,2024-08-03,82327.821851405,1344000.0,SalesSync Optimizer,84000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8658.0,22.0,15.0,11.0,2022-12-15,100090.01795829112,100800.0,NexGen Segmentator,100800.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines"
8659.0,39.0,12.0,3.0,2021-02-21,83038.46423382388,168000.0,BudgetMaster Pro,84000.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines"
8660.0,32.0,7.0,11.0,2021-02-15,136449.41667624176,1814400.0,DataBridge Integration Tool,151200.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines"
8661.0,4.0,14.0,8.0,2021-10-14,120132.40789947256,1159200.0,InsightMax Insights Platform,128800.0,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines"
8662.0,5.0,4.0,18.0,2021-02-21,131600.0,2094400.0,CustomerScope Insights,123200.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines"
8663.0,100.0,1.0,4.0,2021-02-21,135786.31900298357,420000.0,FinPredictor Suite,140000.0,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines"
8664.0,91.0,6.0,15.0,2021-02-21,171872.15186029513,2867200.0,RevenueVue Dashboard,179200.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8665.0,nan,19.0,9.0,2021-02-21,97225.86457856176,856800.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8666.0,91.0,15.0,3.0,2021-02-21,131600.0,201600.0,NexGen Segmentator,100800.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8667.0,97.0,11.0,5.0,2021-05-17,147069.17031664803,627200.0,OptiFlow Automation,156800.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines"
8668.0,36.0,11.0,5.0,2021-02-21,159745.6788208203,784000.0,OptiFlow Automation,156800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8669.0,26.0,18.0,11.0,2021-02-21,147167.11912741972,268800.0,DashSync Analytics Hub,134400.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
8670.0,55.0,15.0,2.0,2021-02-21,93015.48140183192,302400.0,NexGen Segmentator,100800.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines"
8671.0,66.0,nan,4.0,2021-02-21,131600.0,319200.0,RiskRadar Monitor,151200.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines"
8671.0,66.0,nan,4.0,2021-02-21,131600.0,319200.0,SpendTrack Plus,106400.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines"
8672.0,6.0,15.0,6.0,2021-02-21,91508.73392458326,1344000.0,NexGen Segmentator,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8673.0,10.0,19.0,0.0,2021-02-21,99657.43182719362,95200.0,EcoNomix Modeler,95200.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines"
8674.0,55.0,4.0,17.0,2021-02-21,134579.59529867384,2217600.0,CustomerScope Insights,123200.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines"
8675.0,58.0,10.0,16.0,2021-02-21,84212.90936937339,1344000.0,SegmentX Targeting,89600.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines"
4995.5,24.0,6.0,3.0,2021-02-21,188513.04414601767,716800.0,RevenueVue Dashboard,179200.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
8677.0,23.0,13.0,11.0,2021-02-21,197489.1487450645,1960000.0,ForecastXcelerator ,196000.0,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines"
8678.0,44.0,5.0,19.0,2022-01-10,77062.49532042204,1512000.0,SalesSync Optimizer,84000.0,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines"
8679.0,53.0,9.0,14.0,2021-02-21,119655.05565914608,1680000.0,Product 9,112000.0,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!"
8680.0,43.0,nan,7.0,2022-01-01,108341.0912723032,744800.0,RiskRadar Monitor,151200.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines"
8680.0,43.0,nan,7.0,2022-01-01,108341.0912723032,744800.0,SpendTrack Plus,106400.0,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines"
8681.0,nan,19.0,18.0,2021-02-21,92476.47037546434,1618400.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8682.0,nan,16.0,14.0,2021-01-01,115951.93960846704,1489600.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8683.0,24.0,5.0,15.0,2021-02-21,88928.78289786901,1176000.0,SalesSync Optimizer,84000.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
8684.0,68.0,nan,13.0,2021-02-21,177592.05295561202,2744000.0,RiskRadar Monitor,151200.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines"
8684.0,68.0,nan,13.0,2021-02-21,177592.05295561202,2744000.0,SpendTrack Plus,106400.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines"
8685.0,57.0,19.0,9.0,2021-07-14,103278.5617280342,856800.0,EcoNomix Modeler,95200.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines"
4995.5,87.0,11.0,6.0,2021-02-21,131600.0,1344000.0,OptiFlow Automation,156800.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines"
8687.0,36.0,19.0,9.0,2023-06-28,90112.75742705404,856800.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8688.0,39.0,17.0,16.0,2021-02-21,164830.5268686035,2520000.0,RealTime Revenue,168000.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines"
8689.0,50.0,9.0,9.0,2021-02-21,106611.51626483412,1120000.0,Product 9,112000.0,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines"
8690.0,nan,18.0,18.0,2021-02-21,146247.44903630394,2419200.0,DashSync Analytics Hub,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8691.0,61.0,11.0,7.0,2021-02-21,143757.2201265584,1254400.0,OptiFlow Automation,156800.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines"
8692.0,44.0,12.0,16.0,2021-02-21,91341.33378384088,1428000.0,BudgetMaster Pro,84000.0,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines"
8693.0,34.0,nan,11.0,2021-02-21,99682.675723793,1310400.0,RiskRadar Monitor,151200.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines"
8693.0,34.0,nan,11.0,2021-02-21,99682.675723793,1310400.0,SpendTrack Plus,106400.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines"
4995.5,65.0,16.0,14.0,2021-09-17,102208.12451757451,1344000.0,RiskRadar Monitor,134400.0,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines"
8695.0,85.0,12.0,11.0,2021-02-21,131600.0,252000.0,BudgetMaster Pro,84000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines"
8696.0,7.0,6.0,10.0,2021-02-21,162506.96585389815,1612800.0,RevenueVue Dashboard,179200.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
8697.0,61.0,nan,7.0,2021-02-21,126985.7077596724,862400.0,RiskRadar Monitor,151200.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines"
8697.0,61.0,nan,7.0,2021-02-21,126985.7077596724,862400.0,SpendTrack Plus,106400.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines"
8698.0,16.0,17.0,20.0,2021-02-21,183603.98670126125,3192000.0,RealTime Revenue,168000.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
8699.0,74.0,10.0,18.0,2021-02-21,88719.5573015113,1612800.0,SegmentX Targeting,89600.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8700.0,85.0,13.0,6.0,2021-02-21,200067.341753458,1176000.0,ForecastXcelerator ,196000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines"
8701.0,7.0,4.0,11.0,2021-02-21,130299.60529288415,123200.0,CustomerScope Insights,123200.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
8702.0,92.0,18.0,18.0,2021-02-21,142095.22840092622,2553600.0,DashSync Analytics Hub,134400.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines"
8703.0,97.0,16.0,8.0,2023-02-26,115642.48843643157,851200.0,RiskRadar Monitor,134400.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines"
8704.0,nan,15.0,4.0,2021-02-21,104711.66320118395,403200.0,NexGen Segmentator,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8705.0,6.0,1.0,18.0,2021-08-22,138837.21523548153,2660000.0,FinPredictor Suite,140000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
8706.0,90.0,17.0,11.0,2021-02-21,168349.46959885082,1344000.0,RealTime Revenue,168000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
8707.0,49.0,4.0,12.0,2021-02-21,127214.33747248618,1344000.0,CustomerScope Insights,123200.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines"
8708.0,83.0,5.0,17.0,2021-05-06,90182.61975643376,1512000.0,SalesSync Optimizer,84000.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
4995.5,94.0,4.0,11.0,2021-02-21,115993.03936812808,1724800.0,CustomerScope Insights,123200.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!"
